study_id,site_id,crop,variety,management,country,latitude,longitude,X_UTM,Y_UTM,zone_UTM,sampling_start_month,sampling_end_month,sampling_year,field_size,yield,yield_units,yield2,yield2_units,yield_treatments_no_pollinators,yield_treatments_pollen_supplement,yield_treatments_no_pollinators2,yield_treatments_pollen_supplement2,fruits_per_plant,fruit_weight,plant_density,seeds_per_fruit,seeds_per_plant,seed_weight,observed_pollinator_richness,other_pollinator_richness,other_richness_estimator_method,abundance,ab_honeybee,ab_bombus,ab_wildbees,ab_syrphids,ab_humbleflies,ab_other_flies,ab_beetles,ab_lepidoptera,ab_nonbee_hymenoptera,ab_others,total_sampled_area,total_sampled_time,visitation_rate_units,visitation_rate,visit_honeybee,visit_bombus,visit_wildbees,visit_syrphids,visit_humbleflies,visit_other_flies,visit_beetles,visit_lepidoptera,visit_nonbee_hymenoptera,visit_others,Publication,Credit,Email_contact
bore01,293,Coffea canephora,NA,conventional,India,12.15285,76.03595,NA,NA,NA,NA,NA,2008,NA,43.85927926763747,final fruitset (%),92.21451515698817,initial fruitset (%),NA,NA,NA,NA,NA,0.47,NA,NA,NA,NA,4,4,Chao1,52,0,0,52,0,0,0,0,0,0,0,NA,1500,visits per inflorescence and hour,6.933333333333333e-4,0,0,6.933333333333333e-4,0,0,0,0,0,0,0,"10.1007/s13593-016-0377-7,10.1016/j.agee.2012.05.003,10.1073/pnas.1210590110","Virginie Boreux (now at Freiburg Uni), ETH Zurich",virginie.boreux@nature.uni-freiburg.de
bore01,296,Coffea canephora,NA,conventional,India,12.21809,75.97126,NA,NA,NA,NA,NA,2008,NA,30.238612349076334,final fruitset (%),NA,initial fruitset (%),NA,NA,NA,NA,NA,0.22,NA,NA,NA,NA,1,1,Chao1,6,0,0,6,0,0,0,0,0,0,0,NA,750,visits per inflorescence and hour,3.1999999999999997e-4,0,0,3.1999999999999997e-4,0,0,0,0,0,0,0,"10.1007/s13593-016-0377-7,10.1016/j.agee.2012.05.003,10.1073/pnas.1210590110","Virginie Boreux (now at Freiburg Uni), ETH Zurich",virginie.boreux@nature.uni-freiburg.de
bore01,298,Coffea canephora,NA,conventional,India,12.20358,75.96136,NA,NA,NA,NA,NA,2008,NA,50.4845733704631,final fruitset (%),NA,initial fruitset (%),NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,4,4,Chao1,169,0,0,169,0,0,0,0,0,0,0,NA,900,visits per inflorescence and hour,0.0062592592592592596,0,0,0.0062592592592592596,0,0,0,0,0,0,0,"10.1007/s13593-016-0377-7,10.1016/j.agee.2012.05.003,10.1073/pnas.1210590110","Virginie Boreux (now at Freiburg Uni), ETH Zurich",virginie.boreux@nature.uni-freiburg.de
bore01,300,Coffea canephora,NA,conventional,India,12.12461,76.03326,NA,NA,NA,NA,NA,2008,NA,56.593136890330065,final fruitset (%),95.26881494593108,initial fruitset (%),NA,NA,NA,NA,NA,0.54,NA,NA,NA,NA,3,3,Chao1,44,0,0,44,0,0,0,0,0,0,0,NA,1050,visits per inflorescence and hour,0.0011972789115646258,0,0,0.0011972789115646258,0,0,0,0,0,0,0,"10.1007/s13593-016-0377-7,10.1016/j.agee.2012.05.003,10.1073/pnas.1210590110","Virginie Boreux (now at Freiburg Uni), ETH Zurich",virginie.boreux@nature.uni-freiburg.de
bore01,301,Coffea canephora,NA,conventional,India,12.10207,76.05144,NA,NA,NA,NA,NA,2008,NA,27.47831539539091,final fruitset (%),82.72259379418377,initial fruitset (%),NA,NA,NA,NA,NA,0.61,NA,NA,NA,NA,1,1,Chao1,1,0,0,1,0,0,0,0,0,0,0,NA,750,visits per inflorescence and hour,5.333333333333333e-5,0,0,5.333333333333333e-5,0,0,0,0,0,0,0,"10.1007/s13593-016-0377-7,10.1016/j.agee.2012.05.003,10.1073/pnas.1210590110","Virginie Boreux (now at Freiburg Uni), ETH Zurich",virginie.boreux@nature.uni-freiburg.de
bore01,302,Coffea canephora,NA,conventional,India,12.09915,76.03733,NA,NA,NA,NA,NA,2008,NA,42.03694908036753,final fruitset (%),100,initial fruitset (%),NA,NA,NA,NA,NA,0.57,NA,NA,NA,NA,4,4,Chao1,58,0,0,58,0,0,0,0,0,0,0,NA,600,visits per inflorescence and hour,0.004833333333333334,0,0,0.004833333333333334,0,0,0,0,0,0,0,"10.1007/s13593-016-0377-7,10.1016/j.agee.2012.05.003,10.1073/pnas.1210590110","Virginie Boreux (now at Freiburg Uni), ETH Zurich",virginie.boreux@nature.uni-freiburg.de
bore01,303,Coffea canephora,NA,conventional,India,12.07331,76.04135,NA,NA,NA,NA,NA,2008,NA,44.58881062407466,final fruitset (%),87.93213893848984,initial fruitset (%),NA,NA,NA,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,450,visits per inflorescence and hour,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1007/s13593-016-0377-7,10.1016/j.agee.2012.05.003,10.1073/pnas.1210590110","Virginie Boreux (now at Freiburg Uni), ETH Zurich",virginie.boreux@nature.uni-freiburg.de
bore01,304,Coffea canephora,NA,conventional,India,12.07993,76.05161,NA,NA,NA,NA,NA,2008,NA,28.556573594731688,final fruitset (%),87.24750470067892,initial fruitset (%),NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,2,2.333,Chao1,3,0,0,3,0,0,0,0,0,0,0,NA,900,visits per inflorescence and hour,1.1111111111111112e-4,0,0,1.1111111111111112e-4,0,0,0,0,0,0,0,"10.1007/s13593-016-0377-7,10.1016/j.agee.2012.05.003,10.1073/pnas.1210590110","Virginie Boreux (now at Freiburg Uni), ETH Zurich",virginie.boreux@nature.uni-freiburg.de
bore01,305,Coffea canephora,NA,conventional,India,12.08138,76.02938,NA,NA,NA,NA,NA,2008,NA,41.665456894904665,final fruitset (%),86.01915029692687,initial fruitset (%),NA,NA,NA,NA,NA,0.42,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,450,visits per inflorescence and hour,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1007/s13593-016-0377-7,10.1016/j.agee.2012.05.003,10.1073/pnas.1210590110","Virginie Boreux (now at Freiburg Uni), ETH Zurich",virginie.boreux@nature.uni-freiburg.de
bore01,307,Coffea canephora,NA,conventional,India,12.10727,75.94369,NA,NA,NA,NA,NA,2008,NA,36.29635743369649,final fruitset (%),92.5445318036756,initial fruitset (%),NA,NA,NA,NA,NA,0.53,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,450,visits per inflorescence and hour,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1007/s13593-016-0377-7,10.1016/j.agee.2012.05.003,10.1073/pnas.1210590110","Virginie Boreux (now at Freiburg Uni), ETH Zurich",virginie.boreux@nature.uni-freiburg.de
bore01,308,Coffea canephora,NA,conventional,India,12.09169,75.93366,NA,NA,NA,NA,NA,2008,NA,30.899757063513984,final fruitset (%),94.69548508502605,initial fruitset (%),NA,NA,NA,NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,450,visits per inflorescence and hour,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1007/s13593-016-0377-7,10.1016/j.agee.2012.05.003,10.1073/pnas.1210590110","Virginie Boreux (now at Freiburg Uni), ETH Zurich",virginie.boreux@nature.uni-freiburg.de
bore01,309,Coffea canephora,NA,conventional,India,12.09988,75.9344,NA,NA,NA,NA,NA,2008,NA,41.962631973280374,final fruitset (%),91.43390160678823,initial fruitset (%),NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,450,visits per inflorescence and hour,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1007/s13593-016-0377-7,10.1016/j.agee.2012.05.003,10.1073/pnas.1210590110","Virginie Boreux (now at Freiburg Uni), ETH Zurich",virginie.boreux@nature.uni-freiburg.de
bore01,310,Coffea canephora,NA,conventional,India,12.08157,75.91412,NA,NA,NA,NA,NA,2008,NA,25.11973383296069,final fruitset (%),89.43029859526976,initial fruitset (%),NA,NA,NA,NA,NA,0.56,NA,NA,NA,NA,1,1,Chao1,3,0,0,3,0,0,0,0,0,0,0,NA,450,visits per inflorescence and hour,4.4444444444444447e-4,0,0,4.4444444444444447e-4,0,0,0,0,0,0,0,"10.1007/s13593-016-0377-7,10.1016/j.agee.2012.05.003,10.1073/pnas.1210590110","Virginie Boreux (now at Freiburg Uni), ETH Zurich",virginie.boreux@nature.uni-freiburg.de
bore01,311,Coffea canephora,NA,conventional,India,12.08893,75.92179,NA,NA,NA,NA,NA,2008,NA,42.24065128893758,final fruitset (%),73.65127948424134,initial fruitset (%),NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,450,visits per inflorescence and hour,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1007/s13593-016-0377-7,10.1016/j.agee.2012.05.003,10.1073/pnas.1210590110","Virginie Boreux (now at Freiburg Uni), ETH Zurich",virginie.boreux@nature.uni-freiburg.de
bore01,315,Coffea canephora,NA,conventional,India,12.23448,75.99284,NA,NA,NA,NA,NA,2008,NA,46.88683185137673,final fruitset (%),93.08627626087286,initial fruitset (%),NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,4,4.989,Chao1,92,0,0,92,0,0,0,0,0,0,0,NA,750,visits per inflorescence and hour,0.004906666666666667,0,0,0.004906666666666667,0,0,0,0,0,0,0,"10.1007/s13593-016-0377-7,10.1016/j.agee.2012.05.003,10.1073/pnas.1210590110","Virginie Boreux (now at Freiburg Uni), ETH Zurich",virginie.boreux@nature.uni-freiburg.de
bore01,316,Coffea canephora,NA,conventional,India,12.22511,75.97862,NA,NA,NA,NA,NA,2008,NA,35.49219968558609,final fruitset (%),87.50300222709855,initial fruitset (%),NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,750,visits per inflorescence and hour,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1007/s13593-016-0377-7,10.1016/j.agee.2012.05.003,10.1073/pnas.1210590110","Virginie Boreux (now at Freiburg Uni), ETH Zurich",virginie.boreux@nature.uni-freiburg.de
bore01,319,Coffea canephora,NA,conventional,India,12.03459,75.92731,NA,NA,NA,NA,NA,2008,NA,29.467554017112896,final fruitset (%),86.45816784109206,initial fruitset (%),NA,NA,NA,NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,450,visits per inflorescence and hour,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1007/s13593-016-0377-7,10.1016/j.agee.2012.05.003,10.1073/pnas.1210590110","Virginie Boreux (now at Freiburg Uni), ETH Zurich",virginie.boreux@nature.uni-freiburg.de
bore01,320,Coffea canephora,NA,conventional,India,12.03111,75.94846,NA,NA,NA,NA,NA,2008,NA,35.97587322757828,final fruitset (%),81.65605701150655,initial fruitset (%),NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,450,visits per inflorescence and hour,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1007/s13593-016-0377-7,10.1016/j.agee.2012.05.003,10.1073/pnas.1210590110","Virginie Boreux (now at Freiburg Uni), ETH Zurich",virginie.boreux@nature.uni-freiburg.de
bore01,321,Coffea canephora,NA,conventional,India,12.05162,75.99432,NA,NA,NA,NA,NA,2008,NA,28.507768314285915,final fruitset (%),88.75095619494437,initial fruitset (%),NA,NA,NA,NA,NA,0.45,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,450,visits per inflorescence and hour,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1007/s13593-016-0377-7,10.1016/j.agee.2012.05.003,10.1073/pnas.1210590110","Virginie Boreux (now at Freiburg Uni), ETH Zurich",virginie.boreux@nature.uni-freiburg.de
bore01,323,Coffea canephora,NA,conventional,India,12.06652,76.00134,NA,NA,NA,NA,NA,2008,NA,27.4858208045464,final fruitset (%),NA,initial fruitset (%),NA,NA,NA,NA,NA,0.39,NA,NA,NA,NA,1,1,Chao1,1,0,0,1,0,0,0,0,0,0,0,NA,450,visits per inflorescence and hour,1.4814814814814815e-4,0,0,1.4814814814814815e-4,0,0,0,0,0,0,0,"10.1007/s13593-016-0377-7,10.1016/j.agee.2012.05.003,10.1073/pnas.1210590110","Virginie Boreux (now at Freiburg Uni), ETH Zurich",virginie.boreux@nature.uni-freiburg.de
bore01,324,Coffea canephora,NA,conventional,India,12.03018,75.95947,NA,NA,NA,NA,NA,2008,NA,26.697259403343455,final fruitset (%),82.90070108241997,initial fruitset (%),NA,NA,NA,NA,NA,0.52,NA,NA,NA,NA,1,1,Chao1,1,0,0,1,0,0,0,0,0,0,0,NA,450,visits per inflorescence and hour,1.4814814814814815e-4,0,0,1.4814814814814815e-4,0,0,0,0,0,0,0,"10.1007/s13593-016-0377-7,10.1016/j.agee.2012.05.003,10.1073/pnas.1210590110","Virginie Boreux (now at Freiburg Uni), ETH Zurich",virginie.boreux@nature.uni-freiburg.de
bore01,325,Coffea canephora,NA,conventional,India,12.05929,75.96036,NA,NA,NA,NA,NA,2008,NA,46.09360124589916,final fruitset (%),93.49629218717277,initial fruitset (%),NA,NA,NA,NA,NA,0.52,NA,NA,NA,NA,3,3,Chao1,9,0,0,9,0,0,0,0,0,0,0,NA,450,visits per inflorescence and hour,0.0013333333333333333,0,0,0.0013333333333333333,0,0,0,0,0,0,0,"10.1007/s13593-016-0377-7,10.1016/j.agee.2012.05.003,10.1073/pnas.1210590110","Virginie Boreux (now at Freiburg Uni), ETH Zurich",virginie.boreux@nature.uni-freiburg.de
bore01,326,Coffea canephora,NA,conventional,India,12.06041,75.94049,NA,NA,NA,NA,NA,2008,NA,48.93317041661205,final fruitset (%),94.22072194641648,initial fruitset (%),NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,1,1,Chao1,1,0,0,1,0,0,0,0,0,0,0,NA,450,visits per inflorescence and hour,1.4814814814814815e-4,0,0,1.4814814814814815e-4,0,0,0,0,0,0,0,"10.1007/s13593-016-0377-7,10.1016/j.agee.2012.05.003,10.1073/pnas.1210590110","Virginie Boreux (now at Freiburg Uni), ETH Zurich",virginie.boreux@nature.uni-freiburg.de
bore01,327,Coffea canephora,NA,conventional,India,12.06086,75.9226,NA,NA,NA,NA,NA,2008,NA,30.858665402454864,final fruitset (%),91.11513450789545,initial fruitset (%),NA,NA,NA,NA,NA,0.52,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,450,visits per inflorescence and hour,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1007/s13593-016-0377-7,10.1016/j.agee.2012.05.003,10.1073/pnas.1210590110","Virginie Boreux (now at Freiburg Uni), ETH Zurich",virginie.boreux@nature.uni-freiburg.de
bore02,bio1,Malus domestica,NA,organic,Germany,47.73681045601124,9.323031618937431,524219,5287099,32T,NA,NA,2015,30585,12.5,final fruitset % (100*#fruits/#flowers),NA,NA,1.1560693641618496,26.666666666666668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,40,0,3,0,0,18,2,1,0,2,120,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virginie Boreux (now at Freiburg Uni), ETH Zurich, Project EcoFruit",virginie.boreux@nature.uni-freiburg.de
bore02,bio2,Malus domestica,NA,organic,Germany,47.676858475753754,9.410471152102437,530810,5280467,32T,NA,NA,2015,33889,1.0526315789473684,final fruitset % (100*#fruits/#flowers),NA,NA,0,3.571428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,11,1,3,0,0,2,0,0,0,0,120,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virginie Boreux (now at Freiburg Uni), ETH Zurich, Project EcoFruit",virginie.boreux@nature.uni-freiburg.de
bore02,bio3,Malus domestica,NA,organic,Germany,47.69602146353731,9.460799810685804,534575,5282618,32T,NA,NA,2015,26879,NA,final fruitset % (100*#fruits/#flowers),NA,NA,0.7874015748031495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,16,0,0,2,0,6,0,0,1,0,120,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virginie Boreux (now at Freiburg Uni), ETH Zurich, Project EcoFruit",virginie.boreux@nature.uni-freiburg.de
bore02,bio4,Malus domestica,NA,organic,Germany,47.78678508269144,9.496380199876539,537180,5292722,32T,NA,NA,2015,26804,3.4188034188034186,final fruitset % (100*#fruits/#flowers),NA,NA,1.7964071856287425,12.962962962962965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,71,4,5,0,0,4,0,0,0,0,120,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virginie Boreux (now at Freiburg Uni), ETH Zurich, Project EcoFruit",virginie.boreux@nature.uni-freiburg.de
bore02,bio5,Malus domestica,NA,organic,Germany,47.76769663753353,9.44250810161693,533157,5290576,32T,NA,NA,2015,25795,1.0416666666666665,final fruitset % (100*#fruits/#flowers),NA,NA,2.6785714285714284,3.8461538461538463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,134,6,8,0,0,13,2,1,0,0,120,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virginie Boreux (now at Freiburg Uni), ETH Zurich, Project EcoFruit",virginie.boreux@nature.uni-freiburg.de
bore02,bio6,Malus domestica,NA,organic,Germany,47.76792844271738,9.48956782149168,536683,5290623,32T,NA,NA,2015,84573,2.222222222222222,final fruitset % (100*#fruits/#flowers),NA,NA,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,53,2,0,1,0,4,0,0,0,0,120,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virginie Boreux (now at Freiburg Uni), ETH Zurich, Project EcoFruit",virginie.boreux@nature.uni-freiburg.de
bore02,bio7,Malus domestica,NA,organic,Germany,47.81217751278221,9.158243035277385,511847,5295437,32T,NA,NA,2015,17692,20,final fruitset % (100*#fruits/#flowers),NA,NA,2.5862068965517246,13.333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205,137,11,24,28,0,5,0,0,0,0,120,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virginie Boreux (now at Freiburg Uni), ETH Zurich, Project EcoFruit",virginie.boreux@nature.uni-freiburg.de
bore02,bio8,Malus domestica,NA,organic,Germany,47.80427185948017,9.22160281598458,516593,5294570,32T,NA,NA,2015,23109,24.444444444444443,final fruitset % (100*#fruits/#flowers),NA,NA,2.631578947368421,17.777777777777775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,32,3,2,1,0,0,0,0,0,0,120,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virginie Boreux (now at Freiburg Uni), ETH Zurich, Project EcoFruit",virginie.boreux@nature.uni-freiburg.de
bore02,bio9,Malus domestica,NA,organic,Germany,47.727617071144735,9.57533818560954,543143,5286187,32T,NA,NA,2015,NA,0,final fruitset % (100*#fruits/#flowers),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virginie Boreux (now at Freiburg Uni), ETH Zurich, Project EcoFruit",virginie.boreux@nature.uni-freiburg.de
bore02,bio10,Malus domestica,NA,organic,Germany,47.66734598335043,9.546809464989034,541051,5279473,32T,NA,NA,2015,19170,1.1627906976744184,final fruitset % (100*#fruits/#flowers),NA,NA,0,0.9174311926605503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,16,0,1,1,0,0,0,0,0,0,120,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virginie Boreux (now at Freiburg Uni), ETH Zurich, Project EcoFruit",virginie.boreux@nature.uni-freiburg.de
bore02,bio11,Malus domestica,NA,organic,Germany,47.62748923505978,9.593205450302603,544568,5275069,32T,NA,NA,2015,59441,6.976744186046512,final fruitset % (100*#fruits/#flowers),NA,NA,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,47,2,2,0,0,0,0,0,0,0,120,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virginie Boreux (now at Freiburg Uni), ETH Zurich, Project EcoFruit",virginie.boreux@nature.uni-freiburg.de
bore02,bio12,Malus domestica,NA,organic,Germany,47.6060446858346,9.550427762866695,541371,5272662,32T,NA,NA,2015,9619,NA,final fruitset % (100*#fruits/#flowers),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,21,1,2,1,0,5,0,0,0,0,120,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virginie Boreux (now at Freiburg Uni), ETH Zurich, Project EcoFruit",virginie.boreux@nature.uni-freiburg.de
bore02,bio13,Malus domestica,NA,organic,Germany,47.63754232368283,9.642842559563347,548288,5276216,32T,NA,NA,2015,13634,4.477611940298508,final fruitset % (100*#fruits/#flowers),NA,NA,0.6134969325153373,6.293706293706294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,68,1,4,0,0,1,0,0,0,0,120,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virginie Boreux (now at Freiburg Uni), ETH Zurich, Project EcoFruit",virginie.boreux@nature.uni-freiburg.de
bore02,bio14,Malus domestica,NA,organic,Germany,47.8284537567087,8.98288404887019,498719,5297234,32T,NA,NA,2015,19540,5.223880597014926,final fruitset % (100*#fruits/#flowers),NA,NA,1.2987012987012987,11.111111111111112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,33,2,5,3,0,8,0,0,0,0,120,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virginie Boreux (now at Freiburg Uni), ETH Zurich, Project EcoFruit",virginie.boreux@nature.uni-freiburg.de
bore02,bio15,Malus domestica,NA,organic,Germany,47.82379721985721,9.037502090661059,502807,5296717,32T,NA,NA,2015,23354,5.607476635514019,final fruitset % (100*#fruits/#flowers),NA,NA,0,15.59633027522936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,51,7,7,1,0,4,0,0,0,0,120,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virginie Boreux (now at Freiburg Uni), ETH Zurich, Project EcoFruit",virginie.boreux@nature.uni-freiburg.de
bore02,ip1,Malus domestica,NA,conventional,Germany,47.83143025455503,8.974037318715482,498057,5297565,32T,NA,NA,2015,16966,3.937007874015748,final fruitset % (100*#fruits/#flowers),NA,NA,0,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,85,2,3,0,0,17,0,0,0,0,120,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virginie Boreux (now at Freiburg Uni), ETH Zurich, Project EcoFruit",virginie.boreux@nature.uni-freiburg.de
bore02,ip2,Malus domestica,NA,conventional,Germany,47.829678965561,9.052791058598896,503950.92,5297371.38,32T,NA,NA,2015,NA,20.689655172413797,final fruitset % (100*#fruits/#flowers),NA,NA,0.8333333333333334,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virginie Boreux (now at Freiburg Uni), ETH Zurich, Project EcoFruit",virginie.boreux@nature.uni-freiburg.de
bore02,ip3,Malus domestica,NA,conventional,Germany,47.80398929376553,9.019164601972806,501435,5294515,32T,NA,NA,2015,19413,7.339449541284402,final fruitset % (100*#fruits/#flowers),NA,NA,2.564102564102564,13.913043478260867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,26,1,1,0,0,19,1,0,0,0,120,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virginie Boreux (now at Freiburg Uni), ETH Zurich, Project EcoFruit",virginie.boreux@nature.uni-freiburg.de
bore02,ip4,Malus domestica,NA,conventional,Germany,47.771331499583596,9.248183073905942,518595,5290915,32T,NA,NA,2015,44919,3.932584269662921,final fruitset % (100*#fruits/#flowers),NA,NA,2.5,18.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,102,34,5,3,0,3,0,0,0,0,120,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virginie Boreux (now at Freiburg Uni), ETH Zurich, Project EcoFruit",virginie.boreux@nature.uni-freiburg.de
bore02,ip5,Malus domestica,NA,conventional,Germany,47.70163279392861,9.352537872832738,526449,5283199,32T,NA,NA,2015,19288,4.716981132075471,final fruitset % (100*#fruits/#flowers),NA,NA,3.0534351145038165,10.416666666666668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,11,0,0,0,0,22,0,0,0,0,120,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virginie Boreux (now at Freiburg Uni), ETH Zurich, Project EcoFruit",virginie.boreux@nature.uni-freiburg.de
bore02,ip6,Malus domestica,NA,conventional,Germany,47.706622298265906,9.410624796897704,530804,5283775,32T,NA,NA,2015,32366,8.49056603773585,final fruitset % (100*#fruits/#flowers),NA,NA,8.219178082191782,9.638554216867469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,26,0,4,0,0,2,0,0,0,0,120,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virginie Boreux (now at Freiburg Uni), ETH Zurich, Project EcoFruit",virginie.boreux@nature.uni-freiburg.de
bore02,ip7,Malus domestica,NA,conventional,Germany,47.69033877522804,9.470930908275566,535339,5281991,32T,NA,NA,2015,29041,1.0416666666666665,final fruitset % (100*#fruits/#flowers),NA,NA,2.4590163934426235,12.38095238095238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,22,1,0,0,0,2,0,0,0,0,120,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virginie Boreux (now at Freiburg Uni), ETH Zurich, Project EcoFruit",virginie.boreux@nature.uni-freiburg.de
bore02,ip8,Malus domestica,NA,conventional,Germany,47.69763936902182,9.483085127707357,536246,5282808,32T,NA,NA,2015,19053,4.464285714285714,final fruitset % (100*#fruits/#flowers),NA,NA,0,12.727272727272728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,42,0,0,0,0,3,0,0,0,0,120,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virginie Boreux (now at Freiburg Uni), ETH Zurich, Project EcoFruit",virginie.boreux@nature.uni-freiburg.de
